                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                        q                                    grada                                  opacity                               luminosity                                    gradr 
                                     258                  4.7503253526064263E+001                  1.5474402542364316E+000                  5.4036987204033151E+000                 -7.5716426235315994E+000                  7.0529393341249405E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9998428608252499E-001                  2.5015462939200511E-001                  8.3937948450835731E-001                  6.8393219168045407E+005                  2.5631485503480439E-001 
                                     259                  4.7503230737868648E+001                  1.5434363242869300E+000                  5.4088205309020703E+000                 -7.5544039619331356E+000                  7.0735777259352313E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9998380637143502E-001                  2.5015787007144863E-001                  8.1999940808200744E-001                  6.8393219244035345E+005                  2.4901936554920137E-001 
                                     260                  4.7503214971245910E+001                  1.5407112554651399E+000                  5.4128783672874068E+000                 -7.5378946660447079E+000                  7.0901609761766666E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9998347447048486E-001                  2.5016247259781765E-001                  8.0649695922003961E-001                  6.8393219282536826E+005                  2.4472282767922043E-001 
                                     261                  4.7503199204623172E+001                  1.5380384631474144E+000                  5.4172959414804822E+000                 -7.5171512925345638E+000                  7.1084468160498071E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9998314256953469E-001                  2.5016853651075510E-001                  7.9351603972879903E-001                  6.8393219292509789E+005                  2.4120474302112904E-001 
                                     262                  4.7503179655925948E+001                  1.5348141002943188E+000                  5.4220391849045697E+000                 -7.4912006509233349E+000                  7.1284026504541309E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9998273105266833E-001                  2.5017711664588949E-001                  7.8171571482958624E-001                  6.8393219272877253E+005                  2.3772650728322528E-001 
                                     263                  4.7503160107228730E+001                  1.5317096324288841E+000                  5.4275809887972244E+000                 -7.4590165583292585E+000                  7.1519124346802423E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9998231953580197E-001                  2.5019094739163805E-001                  7.6912879520837218E-001                  6.8393219226627389E+005                  2.3495172615408316E-001 
                                     264                  4.7503132595429548E+001                  1.5275496227184524E+000                  5.4322775716989229E+000                 -7.4272366070447875E+000                  7.1722789743570008E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9998174038879983E-001                  2.5020536051979136E-001                  7.6090780818431492E-001                  6.8393219129185646E+005                  2.3202706805207915E-001 
                                     265                  4.7503118839529947E+001                  1.5255749368573019E+000                  5.4353485580982106E+000                 -7.4069678962045149E+000                  7.1855808601004449E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9998145081529877E-001                  2.5021408172240400E-001                  7.5540421316573469E-001                  6.8393219071817945E+005                  2.3088558549340038E-001 
                                     266                  4.7503105083630352E+001                  1.5236648342158561E+000                  5.4389108680181417E+000                 -7.3833457665376416E+000                  7.2010515043354930E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9998116124179770E-001                  2.5022431785502169E-001                  7.4923010159208225E-001                  6.8393219010234193E+005                  2.2980089142235943E-001 
                                     267                  4.7503086340818207E+001                  1.5211622011598493E+000                  5.4429276778912001E+000                 -7.3557548844455622E+000                  7.2186301746517358E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  9.9998076668950420E-001                  2.5024027785539160E-001                  7.4296815288351425E-001                  6.8393218921418570E+005                  2.2853432909237525E-001 
                                     268                  4.7503067598006055E+001                  1.5187736000630738E+000                  5.4488026484868355E+000                 -7.3169038984165500E+000                  7.2442742300230911E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9998037213721069E-001                  2.5026302717499549E-001                  7.3357306873471950E-001                  6.8393218829321302E+005                  2.2741800991483857E-001 
                                     269                  4.7503030112381751E+001                  1.5143005604080833E+000                  5.4547474928513742E+000                 -7.2733975981701793E+000                  7.2707753119735834E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9997958303262369E-001                  2.5029536422455262E-001                  7.2672325550348027E-001                  6.8393218639951420E+005                  2.2580081882828623E-001 
                                     270                  4.7503008384885888E+001                  1.5118985981826174E+000                  5.4589964923718863E+000                 -7.2437096708975650E+000                  7.2896482356370012E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9997912565017455E-001                  2.5032412286525774E-001                  7.2143265455746231E-001                  6.8393218532253790E+005                  2.2517095667935377E-001 
                                     271                  4.7502986657390032E+001                  1.5096187736653022E+000                  5.4648649131170233E+000                 -7.2044144674325006E+000                  7.3156215479722988E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9997866826772541E-001                  2.5035080622004779E-001                  7.1357531319925938E-001                  6.8393218426521390E+005                  2.2445679501221283E-001 
                                     272                  4.7502946716526665E+001                  1.5057077399811731E+000                  5.4711588312035326E+000                 -7.1597247766632091E+000                  7.3439185119651560E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9997782747824737E-001                  2.5039575975195050E-001                  7.0663545433947417E-001                  6.8393218237639999E+005                  2.2338711119785637E-001 
                                     273                  4.7502917668626026E+001                  1.5030828548422981E+000                  5.4762850658361213E+000                 -7.1245369406484880E+000                  7.3669316817325514E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9997721599499056E-001                  2.5042780655388724E-001                  7.0060006471048242E-001                  6.8393218106771179E+005                  2.2280175225734614E-001 
                                     274                  4.7502888620725393E+001                  1.5006193366025655E+000                  5.4802393349033132E+000                 -7.0970442486701071E+000                  7.3847991272325570E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9997660451173376E-001                  2.5045354139501530E-001                  6.9625145895070772E-001                  6.8393217980960466E+005                  2.2225115367580134E-001 
                                     275                  4.7502871452122150E+001                  1.4992343049024530E+000                  5.4831192724404421E+000                 -7.0775877622261190E+000                  7.3977757813693836E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9997624309788957E-001                  2.5047395710307385E-001                  6.9289849807448201E-001                  6.8393217909098591E+005                  2.2194790878688936E-001 
                                     276                  4.7502854283518893E+001                  1.4978974441330539E+000                  5.4879934357110587E+000                 -7.0461828189075426E+000                  7.4195965972170699E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9997588168404539E-001                  2.5051188992063378E-001                  6.8665406146500807E-001                  6.8393217838935950E+005                  2.2157511211895234E-001 
                                     277                  4.7502812083880087E+001                  1.4947935322190395E+000                  5.4933136242849798E+000                 -7.0097032430839965E+000                  7.4438259947596368E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9997499334540452E-001                  2.5055941193960080E-001                  6.8106292931647650E-001                  6.8393217672666069E+005                  2.2082010623452680E-001 
                                     278                  4.7502786730259757E+001                  1.4930499679149658E+000                  5.4971965651220174E+000                 -6.9840497023916353E+000                  7.4614394851521828E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9997445962992093E-001                  2.5059227340577911E-001                  6.7660682529766170E-001                  6.8393217577724764E+005                  2.2048140933891044E-001 
                                     279                  4.7502761376639434E+001                  1.4913869592008020E+000                  5.5009779643126553E+000                 -6.9592263339080063E+000                  7.4786225406945821E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9997392591443734E-001                  2.5062474698587145E-001                  6.7223739629562562E-001                  6.8393217485954356E+005                  2.2009290297166334E-001 
                                     280                  4.7502736023019089E+001                  1.4897986011223245E+000                  5.5046616160995008E+000                 -6.9351948249587476E+000                  7.4953904707571164E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9997339219895376E-001                  2.5065998782641991E-001                  6.6794469094883202E-001                  6.8393217397137207E+005                  2.1971032066605106E-001 
                                     281                  4.7502710669398766E+001                  1.4882795295459410E+000                  5.5097317488727251E+000                 -6.9032080751910128E+000                  7.5183762717491378E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9997285848347017E-001                  2.5070831883084055E-001                  6.6159692432279305E-001                  6.8393217311116424E+005                  2.1928881198533448E-001 
                                     282                  4.7502664264297678E+001                  1.4856594040768640E+000                  5.5160008291448488E+000                 -6.8627787044050335E+000                  7.5470703645498727E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9997188161623618E-001                  2.5077043536095595E-001                  6.5428592081935122E-001                  6.8393217159799987E+005                  2.1855549854774339E-001 
                                     283                  4.7502617859196604E+001                  1.4832301800131289E+000                  5.5206208202538365E+000                 -6.8325684022247959E+000                  7.5683868856291427E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9997090474900219E-001                  2.5082524878211843E-001                  6.4919493601714562E-001                  6.8393217016416893E+005                  2.1802063278431219E-001 
                                     284                  4.7502592852003239E+001                  1.4819934948792364E+000                  5.5237758907358083E+000                 -6.8125898004941323E+000                  7.5828780868459518E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9997037832610391E-001                  2.5086180601037367E-001                  6.4547691568727217E-001                  6.8393216942330752E+005                  2.1774242744845296E-001 
                                     285                  4.7502567844809882E+001                  1.4808024662392674E+000                  5.5281690390551983E+000                 -6.7855277263847880E+000                  7.6029791237801723E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9996985190320564E-001                  2.5091205370394898E-001                  6.4003665427034351E-001                  6.8393216870175663E+005                  2.1740452856449816E-001 
                                     286                  4.7502521441865106E+001                  1.4787021964551967E+000                  5.5336480836188988E+000                 -6.7511817131977638E+000                  7.6282559937959924E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9996887508136378E-001                  2.5097960400488750E-001                  6.3367101824934768E-001                  6.8393216740797821E+005                  2.1681950597480179E-001 
                                     287                  4.7502475038920331E+001                  1.4767341652187818E+000                  5.5390338342551466E+000                 -6.7177754204804243E+000                  7.6531435291347032E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9996789825952193E-001                  2.5104790236349117E-001                  6.2745081612202214E-001                  6.8393216617295274E+005                  2.1634426817253924E-001 
                                     288                  4.7502426372025596E+001                  1.4747969774372720E+000                  5.5447105061888688E+000                 -6.6830016262428993E+000                  7.6794028472991398E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9996687377958915E-001                  2.5112813345600560E-001                  6.2094765104949368E-001                  6.8393216493538953E+005                  2.1588813232296319E-001 
                                     289                  4.7502370524511633E+001                  1.4727163498066114E+000                  5.5491481589639964E+000                 -6.6553131516290192E+000                  7.7001183310066210E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9996569814145397E-001                  2.5119636133264528E-001                  6.1628367571415077E-001                  6.8393216358146293E+005                  2.1549353168247470E-001 
                                     290                  4.7502340997516733E+001                  1.4716730479438958E+000                  5.5521414885845530E+000                 -6.6371777614588980E+000                  7.7140211389341617E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9996507657285150E-001                  2.5124100024824964E-001                  6.1300540021386896E-001                  6.8393216289494862E+005                  2.1532149547532758E-001 
                                     291                  4.7502311470521839E+001                  1.4706653016077413E+000                  5.5560099122782107E+000                 -6.6142076367512281E+000                  7.7319348383935607E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9996445500424902E-001                  2.5129906232655719E-001                  6.0868719697439777E-001                  6.8393216222632758E+005                  2.1512104375721222E-001 
                                     292                  4.7502262794809681E+001                  1.4690754033638000E+000                  5.5606538651450315E+000                 -6.5864068702270711E+000                  7.7535562156056823E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9996343033870161E-001                  2.5137558456036768E-001                  6.0376323881758187E-001                  6.8393216115946311E+005                  2.1482756222444740E-001 
                                     293                  4.7502214119097516E+001                  1.4675680514414418E+000                  5.5652998756880194E+000                 -6.5588949800309830E+000                  7.7751954581985308E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9996240567315420E-001                  2.5145422604712114E-001                  5.9886528117061355E-001                  6.8393216013573145E+005                  2.1459379699286638E-001 
                                     294                  4.7502161799214392E+001                  1.4660312300308553E+000                  5.5699366955990159E+000                 -6.5315960430612074E+000                  7.7968299327515336E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9996130429467811E-001                  2.5153243918669121E-001                  5.9405329284268438E-001                  6.8393215907975496E+005                  2.1436779907863807E-001 
                                     295                  4.7502109479331260E+001                  1.4645730296699722E+000                  5.5745845307458746E+000                 -6.5045254163830384E+000                  7.8185202680891353E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9996020291620202E-001                  2.5161025335613285E-001                  5.8924216013515440E-001                  6.8393215806639148E+005                  2.1416292508077162E-001 
                                     296                  4.7502052994681314E+001                  1.4630787258199254E+000                  5.5792307640120899E+000                 -6.4776073685252253E+000                  7.8402398437335785E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9995901386580743E-001                  2.5169440159599871E-001                  5.8450734122971804E-001                  6.8393215701566078E+005                  2.1396169867637929E-001 
                                     297                  4.7501996510031368E+001                  1.4616600258371493E+000                  5.5831368550703191E+000                 -6.4549683108076916E+000                  7.8585568054007267E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9995782481541284E-001                  2.5176956063791844E-001                  5.8064382714933704E-001                  6.8393215600595716E+005                  2.1380081122512717E-001 
                                     298                  4.7501954527058430E+001                  1.4606506865677109E+000                  5.5863781610147463E+000                 -6.4364547857612324E+000                  7.8737261596983874E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9995694103777433E-001                  2.5182998411409835E-001                  5.7740892835163005E-001                  6.8393215528052382E+005                  2.1369534681340474E-001 
                                     299                  4.7501912544085485E+001                  1.4596768221200780E+000                  5.5899662733529656E+000                 -6.4161967543172373E+000                  7.8904969830411416E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9995605726013581E-001                  2.5189654966843039E-001                  5.7382179487374019E-001                  6.8393215457459388E+005                  2.1358422913942338E-001 
                                     300                  4.7501859078275231E+001                  1.4584842278378960E+000                  5.5938603464987322E+000                 -6.3942158943188225E+000                  7.9087421185237003E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9995493175890948E-001                  2.5197151787226968E-001                  5.7003406684261970E-001                  6.8393215370184439E+005                  2.1346072043915221E-001 
                                     301                  4.7501805612464977E+001                  1.4573413094181258E+000                  5.5981193440834316E+000                 -6.3704952335289802E+000                  7.9286662862871928E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9995380625768315E-001                  2.5205477800208093E-001                  5.6588349424505824E-001                  6.8393215285740618E+005                  2.1335496904686543E-001 
                                     302                  4.7501738336137443E+001                  1.4559677262958661E+000                  5.6040018809636090E+000                 -6.3383245590961428E+000                  7.9561112431742798E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9995239003320646E-001                  2.5217535171471406E-001                  5.6010506385058823E-001                  6.8393215183122049E+005                  2.1321262983951644E-001 
                                     303                  4.7501632165683041E+001                  1.4539309692441529E+000                  5.6092197229300362E+000                 -6.3089390878937310E+000                  7.9807724311300428E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9995015505395424E-001                  2.5229319126982253E-001                  5.5547460211783573E-001                  6.8393215028355771E+005                  2.1308875585487186E-001 
                                     304                  4.7501575926877990E+001                  1.4529119732408224E+000                  5.6127229660574232E+000                 -6.2897836338716946E+000                  7.9972170664889290E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9994897117880577E-001                  2.5236927204511789E-001                  5.5221452575113683E-001                  6.8393214950003743E+005                  2.1305687927248332E-001 
                                     305                  4.7501519688072939E+001                  1.4519301839993382E+000                  5.6167133087628835E+000                 -6.2682513785785563E+000                  8.0159081891328867E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9994778730365730E-001                  2.5245807036555168E-001                  5.4846452636042309E-001                  6.8393214873814688E+005                  2.1298713884614448E-001 
                                     306                  4.7501444002204451E+001                  1.4506630059987664E+000                  5.6203982298990978E+000                 -6.2481438684670287E+000                  8.0332714494763007E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9994619405112106E-001                  2.5254657328542207E-001                  5.4515995410140328E-001                  6.8393214774327469E+005                  2.1291619583105159E-001 
                                     307                  4.7501393424958820E+001                  1.4498486889135875E+000                  5.6232774358750133E+000                 -6.2326632245613540E+000                  8.0467972690237453E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9994512935666091E-001                  2.5261507702080338E-001                  5.4254286908841143E-001                  6.8393214709732169E+005                  2.1288382154348029E-001 
                                     308                  4.7501342847713182E+001                  1.4490585205008553E+000                  5.6268617879559262E+000                 -6.2136685999422907E+000                  8.0635846410350815E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9994406466220076E-001                  2.5269790737148989E-001                  5.3925284423832542E-001                  6.8393214646533981E+005                  2.1283769185158113E-001 
                                     309                  4.7501264359459590E+001                  1.4478767537489392E+000                  5.6310719500816591E+000                 -6.1912635846998292E+000                  8.0833741306822908E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9994241241705106E-001                  2.5279772064195372E-001                  5.3553886312878907E-001                  6.8393214551029471E+005                  2.1278252643753665E-001 
                                     310                  4.7501185871206005E+001                  1.4467454049344948E+000                  5.6350858951406027E+000                 -6.1700251551523237E+000                  8.1022467378378504E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9994076017190137E-001                  2.5289616242646651E-001                  5.3208370182739295E-001                  6.8393214458540152E+005                  2.1276716669900103E-001 
                                     311                  4.7501109465337649E+001                  1.4456886789182919E+000                  5.6397136431643196E+000                 -6.1459488407764891E+000                  8.1239277181946186E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9993915176274950E-001                  2.5300793294325880E-001                  5.2812793933821123E-001                  6.8393214371198998E+005                  2.1276652095097068E-001 
                                     312                  4.7501001223690814E+001                  1.4442601770764871E+000                  5.6456208008258546E+000                 -6.1154204286470240E+000                  8.1516118377882663E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9993687318311764E-001                  2.5315179809462790E-001                  5.2330681637673726E-001                  6.8393214251621277E+005                  2.1279766824516647E-001 
                                     313                  4.7500863148993119E+001                  1.4425431004107523E+000                  5.6506168423883647E+000                 -6.0892421716298752E+000                  8.1752075524508161E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9993396659214207E-001                  2.5328659192153802E-001                  5.1963611194359038E-001                  6.8393214105821867E+005                  2.1296088747051162E-001 
                                     314                  4.7500782019723793E+001                  1.4415843836162885E+000                  5.6542009555375632E+000                 -6.0709061050500130E+000                  8.1920282679945249E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9993225875134295E-001                  2.5337971597234504E-001                  5.1700460032802642E-001                  6.8393214023714990E+005                  2.1310275585832378E-001 
                                     315                  4.7500700890454475E+001                  1.4406593020630591E+000                  5.6584204984301314E+000                 -6.0496528875290121E+000                  8.2117574694320439E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9993055091054384E-001                  2.5348300904374649E-001                  5.1393824428412338E-001                  6.8393213943992334E+005                  2.1323700452399211E-001 
                                     316                  4.7500585204733305E+001                  1.4393936496433222E+000                  5.6631909999158694E+000                 -6.0256116611039277E+000                  8.2341122317631488E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9992811562675366E-001                  2.5360173391125485E-001                  5.1063348098436612E-001                  6.8393213834129239E+005                  2.1344475492338746E-001 
                                     317                  4.7500469519012135E+001                  1.4381858817469919E+000                  5.6682940056589715E+000                 -6.0002668845002383E+000                  8.2579495553470412E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9992568034296347E-001                  2.5373276621334517E-001                  5.0711386605850683E-001                  6.8393213728516945E+005                  2.1366174134102769E-001 
                                     318                  4.7500327886957990E+001                  1.4367783995029737E+000                  5.6729415032925958E+000                 -5.9770641959188060E+000                  8.2797460791252178E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9992269886657947E-001                  2.5385755214952183E-001                  5.0404026767414600E-001                  6.8393213604351587E+005                  2.1392590763410255E-001 
                                     319                  4.7500224737345917E+001                  1.4357986206661493E+000                  5.6784791545126705E+000                 -5.9504031284748358E+000                  8.3054293373688335E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9992052747865279E-001                  2.5399199575550746E-001                  5.0013833387836482E-001                  6.8393213517284091E+005                  2.1408639692257034E-001 
                                     320                  4.7500025974389715E+001                  1.4340059871662685E+000                  5.6838835993049921E+000                 -5.9236591781552814E+000                  8.3308065773121118E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9991634334771218E-001                  2.5413913868791532E-001                  4.9669936486620248E-001                  6.8393213356308523E+005                  2.1437810781336936E-001 
                                     321                  4.7499913540280140E+001                  1.4330433890281458E+000                  5.6876614624530113E+000                 -5.9054166609176519E+000                  8.3484152022224212E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9991397651313885E-001                  2.5424153512377384E-001                  4.9427900062974001E-001                  6.8393213268990535E+005                  2.1457421411872055E-001 
                                     322                  4.7499801106170580E+001                  1.4321143370120530E+000                  5.6923200812790862E+000                 -5.8833124584696064E+000                  8.3700206464287241E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9991160967856552E-001                  2.5436518034722561E-001                  4.9136741434606918E-001                  6.8393213184058212E+005                  2.1476230972694274E-001 
                                     323                  4.7499627338237701E+001                  1.4307388283479516E+000                  5.6980165965384764E+000                 -5.8563100248984457E+000                  8.3964789325361426E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  9.9990795171433355E-001                  2.5451587388581587E-001                  4.8815717676944759E-001                  6.8393213057304092E+005                  2.1510844640719767E-001 
                                     324                  4.7499435321893877E+001                  1.4292965269965203E+000                  5.7032094126101089E+000                 -5.8317532541935506E+000                  8.4206218781085109E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  9.9990390960537801E-001                  2.5465427546409158E-001                  4.8560441394936871E-001                  6.8393212923620548E+005                  2.1560803320335520E-001 
                                     325                  4.7499278217612563E+001                  1.4281714016532530E+000                  5.7082244196182828E+000                 -5.8085457967979703E+000                  8.4437862460202933E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002                  9.9990060242532341E-001                  2.5478408970239075E-001                  4.8331036559836082E-001                  6.8393212819297006E+005                  2.1608185777132838E-001 
                                     326                  4.7499085251119013E+001                  1.4268502388041620E+000                  5.7132938560614619E+000                 -5.7851646575340183E+000                  8.4672081976235880E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  9.9989654031490016E-001                  2.5491497065316554E-001                  4.8121564597571992E-001                  6.8393212697147555E+005                  2.1669994769941420E-001 
                                     327                  4.7498909265581865E+001                  1.4256986970081460E+000                  5.7179525965655191E+000                 -5.7639587226994529E+000                  8.4886538571787202E+000                  6.9999999999999996E-001                  2.8000000000000014E-001                  1.9999999999999907E-002                  9.9989283566819365E-001                  2.5503250669986022E-001                  4.7937582619011548E-001                  6.8393212591263419E+005                  2.1727671458361023E-001 
                                     328                  4.7498733280044718E+001                  1.4245934507760323E+000                  5.7220103404479667E+000                 -5.7455875314921370E+000                  8.5073176487209832E+000                  7.0000000000000007E-001                  2.8000000000000019E-001                  1.9999999999999796E-002                  9.9988913102148713E-001                  2.5513829210691236E-001                  4.7784455213920474E-001                  6.8393212490289076E+005                  2.1784076049906023E-001 
                                     329                  4.7498591730227609E+001                  1.4237354939971516E+000                  5.7255272143549343E+000                 -5.7298668725209776E+000                  8.5234314258851533E+000                  6.9999999999999984E-001                  2.8000000000000008E-001                  2.0000000000000018E-002                  9.9988615127626335E-001                  2.5522868174332275E-001                  4.7652177170411997E-001                  6.8393212412457343E+005                  2.1827645390194350E-001 
                                     330                  4.7498450180410501E+001                  1.4229031934608420E+000                  5.7285297286160173E+000                 -5.7164819729555649E+000                  8.5371857670980251E+000                  6.9999999999999996E-001                  2.8000000000000019E-001                  1.9999999999999796E-002                  9.9988317153103956E-001                  2.5530538445948497E-001                  4.7542308990115245E-001                  6.8393212337418750E+005                  2.1869303557461606E-001 
                                     331                  4.7498343542022099E+001                  1.4222921602553946E+000                  5.7310579439764027E+000                 -5.7053223606228878E+000                  8.5487309543041832E+000                  6.9999999999999996E-001                  2.8000000000000019E-001                  1.9999999999999796E-002                  9.9988092670137463E-001                  2.5536803361941096E-001                  4.7450183088656778E-001                  6.8393212282616331E+005                  2.1899663151689588E-001 
                                     332                  4.7498236903633689E+001                  1.4216941359996567E+000                  5.7340577324034436E+000                 -5.6922199981492367E+000                  8.5623824549743741E+000                  6.9999999999999996E-001                  2.8000000000000014E-001                  1.9999999999999907E-002                  9.9987868187170970E-001                  2.5544091814945363E-001                  4.7341697719575315E-001                  6.8393212229206401E+005                  2.1928877321846307E-001 
                                     333                  4.7498085354471321E+001                  1.4208654381670722E+000                  5.7374876467566667E+000                 -5.6772547247254188E+000                  8.5779960878259676E+000                  6.9999999999999996E-001                  2.8000000000000025E-001                  1.9999999999999796E-002                  9.9987549163167988E-001                  2.5552661722216152E-001                  4.7223689242804862E-001                  6.8393212155563245E+005                  2.1969684991627220E-001 
                                     334                  4.7497933805308946E+001                  1.4200602789882204E+000                  5.7409352244045877E+000                 -5.6623298917841147E+000                  8.5936543991074359E+000                  6.9999999999999996E-001                  2.8000000000000025E-001                  1.9999999999999796E-002                  9.9987230139165006E-001                  2.5561321795748088E-001                  4.7109215993351300E-001                  6.8393212084470887E+005                  2.2010243230157708E-001 
                                     335                  4.7497772572760638E+001                  1.4192279168125836E+000                  5.7468873796284434E+000                 -5.6373724557073119E+000                  8.6203826359862514E+000                  6.9999999999999984E-001                  2.8000000000000019E-001                  2.0000000000000018E-002                  9.9986890730802969E-001                  2.5574984679925294E-001                  4.6907878885334159E-001                  6.8393212011519191E+005                  2.2051272781428385E-001 
